id,day,scenario_label,area,area_label,group_size,arrival_time,hour,stay_duration_minutes,seating_preference,seating_preference_label,result_level,result_label,score,candidate_count,top_store_name,top_store_category,top_store_total_seats,top_store_free_seats,top_store_occupied_seats,top_store_occupancy_ratio,top_store_max_contiguous,top_store_max_open_contiguous,top_store_max_split,top_store_available_tables,plan_kind,plan_table_count,occupancy_blocked,blocked_store_count,blocked_store_names,top_reason
req-00819,25,학생회 행사 후 모임,front_gate,정문,10,23:44,23시대,119,together,붙어 앉기 선호,difficult,현재 조건에서는 어려움,0,0,긴테이블집,한식주점,30,6,24,0.8,10,6,30,1,none,0,true,2,긴테이블집 | 강의끝포차,현재 점유 중인 테이블 때문에 요청 인원에 맞는 빈 테이블 조합이 부족합니다.
req-00833,25,동아리 소모임,campus_nearby,캠퍼스 주변,5,00:02(+1),24시대(0시대),105,split_ok,일부 분리 가능,inquiry_recommended,문의 권장,45.7,1,넓은홀식당,식당형 술집,48,8,40,0.8333,18,8,48,2,together_combined,2,false,0,,빈자리는 있으나 피크 시간대 점유와 테이블 결합 여유가 작아 문의가 필요합니다.
req-00832,25,MT 뒤풀이,food_street,먹자골목,12,00:05(+1),24시대(0시대),172,split_ok,일부 분리 가능,inquiry_recommended,문의 권장,47.9,2,반칸라운지,라운지,40,18,22,0.55,20,14,40,3,together_combined,2,false,0,,빈자리는 있으나 피크 시간대 점유와 테이블 결합 여유가 작아 문의가 필요합니다.
req-00817,25,소규모 술자리,back_gate,후문,3,00:56(+1),24시대(0시대),118,together,붙어 앉기 선호,together_likely,같이 앉기 가능성 높음,90.4,3,둥근테이블,술집,30,22,8,0.2667,4,4,30,6,together_single,1,true,1,후문마당,현재 빈 테이블 기준으로 4인 테이블 1개 배정이 가능합니다.
req-00803,25,조모임 뒤풀이,food_street,먹자골목,5,01:51(+1),25시대(1시대),124,split_ok,일부 분리 가능,together_likely,같이 앉기 가능성 높음,86.49,1,큰마당호프,호프,54,22,32,0.5926,18,12,54,7,together_single,1,true,1,반칸라운지,현재 빈 테이블 기준으로 6인 긴 테이블 1개 배정이 가능합니다.
req-00822,25,동아리 소모임,food_street,먹자골목,8,01:54(+1),25시대(1시대),130,split_ok,일부 분리 가능,together_likely,같이 앉기 가능성 높음,83.39,1,큰마당호프,호프,54,22,32,0.5926,18,12,54,7,together_combined,2,true,1,반칸라운지,현재 빈 테이블 기준으로 2개 테이블 결합 배정이 가능합니다.
req-00807,25,소규모 술자리,station,역 앞,2,01:57(+1),25시대(1시대),120,together,붙어 앉기 선호,together_likely,같이 앉기 가능성 높음,88.4,2,조용한룸,이자카야,30,18,12,0.4,10,10,30,3,together_single,1,false,0,,현재 빈 테이블 기준으로 4인 테이블 1개 배정이 가능합니다.
req-00838,26,소규모 술자리,food_street,먹자골목,3,18:00,18시대,119,together,붙어 앉기 선호,together_likely,같이 앉기 가능성 높음,93.6,2,반칸라운지,라운지,40,40,0,0,20,20,40,9,together_single,1,false,0,,현재 빈 테이블 기준으로 4인 테이블 1개 배정이 가능합니다.
req-00836,26,학생회 행사 후 모임,back_gate,후문,9,18:03,18시대,116,any,같은 매장이면 괜찮음,together_likely,같이 앉기 가능성 높음,85.3,3,후문마당,고깃집,36,36,0,0,12,12,36,8,together_combined,2,false,0,,현재 빈 테이블 기준으로 2개 테이블 결합 배정이 가능합니다.
req-00854,26,동아리 소모임,station,역 앞,6,18:06,18시대,97,together,붙어 앉기 선호,together_likely,같이 앉기 가능성 높음,86.5,1,조용한룸,이자카야,30,20,10,0.3333,10,8,30,6,together_combined,2,false,0,,현재 빈 테이블 기준으로 2개 테이블 결합 배정이 가능합니다.
req-00866,26,친구 모임,station,역 앞,3,18:15,18시대,134,any,같은 매장이면 괜찮음,together_likely,같이 앉기 가능성 높음,93.6,2,작은잔,바,18,18,0,0,4,4,18,6,together_single,1,false,0,,현재 빈 테이블 기준으로 4인 테이블 1개 배정이 가능합니다.
req-00843,26,조모임 뒤풀이,front_gate,정문,5,19:15,19시대,152,together,붙어 앉기 선호,together_likely,같이 앉기 가능성 높음,90.07,2,강의끝포차,포차,34,24,10,0.2941,8,8,34,7,together_single,1,false,0,,현재 빈 테이블 기준으로 6인 긴 테이블 1개 배정이 가능합니다.
req-00855,26,조모임 뒤풀이,front_gate,정문,5,19:18,19시대,127,together,붙어 앉기 선호,together_likely,같이 앉기 가능성 높음,84.45,2,강의끝포차,포차,34,18,16,0.4706,8,8,34,6,together_combined,2,false,0,,현재 빈 테이블 기준으로 2개 테이블 결합 배정이 가능합니다.
req-00857,26,소규모 술자리,food_street,먹자골목,2,19:53,19시대,88,any,같은 매장이면 괜찮음,inquiry_recommended,문의 권장,46.6,2,반칸라운지,라운지,40,2,38,0.95,20,2,40,1,together_single,1,false,0,,빈자리는 있으나 피크 시간대 점유와 테이블 결합 여유가 작아 문의가 필요합니다.
req-00859,26,조모임 뒤풀이,back_gate,후문,7,20:10,20시대,133,any,같은 매장이면 괜찮음,difficult,현재 조건에서는 어려움,0,0,후문마당,고깃집,36,0,36,1,12,0,36,0,none,0,true,3,후문마당 | 둥근테이블 | 골목분식포차,현재 점유 중인 테이블 때문에 요청 인원에 맞는 빈 테이블 조합이 부족합니다.
req-00845,26,친구 모임,campus_nearby,캠퍼스 주변,6,20:15,20시대,97,split_ok,일부 분리 가능,inquiry_recommended,문의 권장,52.9,1,넓은홀식당,식당형 술집,48,14,34,0.7083,18,8,48,4,together_single,1,false,0,,빈자리는 있으나 피크 시간대 점유와 테이블 결합 여유가 작아 문의가 필요합니다.
req-00841,26,친구 모임,campus_nearby,캠퍼스 주변,3,20:33,20시대,96,any,같은 매장이면 괜찮음,together_likely,같이 앉기 가능성 높음,76.6,1,넓은홀식당,식당형 술집,48,8,40,0.8333,18,8,48,3,together_single,1,false,0,,현재 좌석 점유율이 높습니다.
req-00862,26,동아리 소모임,front_gate,정문,5,20:42,20시대,111,split_ok,일부 분리 가능,inquiry_recommended,문의 권장,43.4,1,긴테이블집,한식주점,30,4,26,0.8667,10,4,30,1,together_single,1,true,2,긴테이블집 | 강의끝포차,입장 가능 여부는 매장에 대기/정리 시간을 문의해야 합니다.
req-00839,26,과 행사 뒤풀이,station,역 앞,12,20:47,20시대,155,any,같은 매장이면 괜찮음,split_only,분리 착석 가능,53.5,1,조용한룸,이자카야,30,18,12,0.4,10,10,30,4,split,2,true,1,작은잔,붙어 앉기는 어렵지만 현재 빈 테이블 2개로 분리 착석은 가능합니다.
req-00861,26,조모임 뒤풀이,back_gate,후문,6,20:51,20시대,154,any,같은 매장이면 괜찮음,split_only,분리 착석 가능,57.27,3,골목분식포차,분식포차,14,10,4,0.2857,4,4,14,3,split,2,true,1,둥근테이블,붙어 앉기는 어렵지만 현재 빈 테이블 2개로 분리 착석은 가능합니다.
req-00848,26,동아리 전체 모임,food_street,먹자골목,12,21:23,21시대,148,together,붙어 앉기 선호,inquiry_recommended,문의 권장,41.28,1,큰마당호프,호프,54,26,28,0.5185,18,14,54,6,together_combined,2,true,1,반칸라운지,빈자리는 있으나 피크 시간대 점유와 테이블 결합 여유가 작아 문의가 필요합니다.
req-00840,26,조모임 뒤풀이,back_gate,후문,5,21:31,21시대,118,split_ok,일부 분리 가능,together_likely,같이 앉기 가능성 높음,80.97,2,후문마당,고깃집,36,20,16,0.4444,12,12,36,5,together_combined,2,true,1,골목분식포차,현재 빈 테이블 기준으로 2개 테이블 결합 배정이 가능합니다.
req-00846,26,소규모 술자리,front_gate,정문,3,21:34,21시대,107,any,같은 매장이면 괜찮음,inquiry_recommended,문의 권장,45,2,긴테이블집,한식주점,30,4,26,0.8667,10,4,30,1,together_single,1,false,0,,빈자리는 있으나 피크 시간대 점유와 테이블 결합 여유가 작아 문의가 필요합니다.
req-00868,26,조모임 뒤풀이,station,역 앞,5,21:48,21시대,145,split_ok,일부 분리 가능,split_only,분리 착석 가능,49.83,1,작은잔,바,18,8,10,0.5556,4,4,18,3,split,2,true,1,조용한룸,붙어 앉기는 어렵지만 현재 빈 테이블 2개로 분리 착석은 가능합니다.
req-00853,26,소규모 술자리,front_gate,정문,4,22:05,22시대,131,any,같은 매장이면 괜찮음,together_likely,같이 앉기 가능성 높음,81.64,2,강의끝포차,포차,34,12,22,0.6471,8,6,34,3,together_single,1,false,0,,현재 빈 테이블 기준으로 4인 테이블 1개 배정이 가능합니다.
req-00867,26,학생회 행사 후 모임,campus_nearby,캠퍼스 주변,9,22:08,22시대,168,any,같은 매장이면 괜찮음,split_only,분리 착석 가능,46.5,1,넓은홀식당,식당형 술집,48,12,36,0.75,18,6,48,3,split,2,false,0,,현재 좌석 점유율이 높습니다.
req-00849,26,과 행사 뒤풀이,back_gate,후문,10,22:15,22시대,136,split_ok,일부 분리 가능,split_only,분리 착석 가능,52.2,2,둥근테이블,술집,30,20,10,0.3333,4,4,30,5,split,3,true,1,골목분식포차,붙어 앉기는 어렵지만 현재 빈 테이블 3개로 분리 착석은 가능합니다.
req-00858,26,동아리 소모임,food_street,먹자골목,8,22:44,22시대,95,together,붙어 앉기 선호,inquiry_recommended,문의 권장,35.2,1,반칸라운지,라운지,40,6,34,0.85,20,6,40,2,together_single,1,true,2,반칸라운지 | 큰마당호프,입장 가능 여부는 매장에 대기/정리 시간을 문의해야 합니다.
req-00852,26,조모임 뒤풀이,campus_nearby,캠퍼스 주변,6,22:59,22시대,136,together,붙어 앉기 선호,inquiry_recommended,문의 권장,38.6,1,넓은홀식당,식당형 술집,48,8,40,0.8333,18,6,48,2,together_single,1,false,0,,빈자리는 있으나 피크 시간대 점유와 테이블 결합 여유가 작아 문의가 필요합니다.
req-00865,26,조모임 뒤풀이,campus_nearby,캠퍼스 주변,7,23:27,23시대,139,split_ok,일부 분리 가능,inquiry_recommended,문의 권장,48.2,1,넓은홀식당,식당형 술집,48,14,34,0.7083,18,12,48,4,together_combined,2,false,0,,빈자리는 있으나 피크 시간대 점유와 테이블 결합 여유가 작아 문의가 필요합니다.
req-00844,26,친구 모임,campus_nearby,캠퍼스 주변,4,23:34,23시대,86,any,같은 매장이면 괜찮음,together_likely,같이 앉기 가능성 높음,82.5,1,넓은홀식당,식당형 술집,48,14,34,0.7083,18,12,48,4,together_single,1,false,0,,현재 빈 테이블 기준으로 4인 테이블 1개 배정이 가능합니다.
req-00860,26,소규모 술자리,back_gate,후문,3,23:36,23시대,128,together,붙어 앉기 선호,together_likely,같이 앉기 가능성 높음,77.8,3,둥근테이블,술집,30,8,22,0.7333,4,4,30,3,together_single,1,false,0,,현재 빈 테이블 기준으로 4인 테이블 1개 배정이 가능합니다.
req-00856,26,과 행사 뒤풀이,front_gate,정문,11,23:37,23시대,122,any,같은 매장이면 괜찮음,difficult,현재 조건에서는 어려움,0,0,긴테이블집,한식주점,30,10,20,0.6667,10,6,30,2,none,0,true,2,긴테이블집 | 강의끝포차,현재 점유 중인 테이블 때문에 요청 인원에 맞는 빈 테이블 조합이 부족합니다.
req-00837,26,과 행사 뒤풀이,food_street,먹자골목,13,23:40,23시대,144,together,붙어 앉기 선호,inquiry_recommended,문의 권장,19.8,2,반칸라운지,라운지,40,6,34,0.85,20,6,40,1,split,3,true,2,반칸라운지 | 큰마당호프,입장 가능 여부는 매장에 대기/정리 시간을 문의해야 합니다.
req-00851,26,동아리 소모임,front_gate,정문,7,23:48,23시대,148,split_ok,일부 분리 가능,difficult,현재 조건에서는 어려움,0,0,긴테이블집,한식주점,30,4,26,0.8667,10,4,30,1,none,0,true,2,긴테이블집 | 강의끝포차,현재 점유 중인 테이블 때문에 요청 인원에 맞는 빈 테이블 조합이 부족합니다.
req-00850,26,과 행사 뒤풀이,campus_nearby,캠퍼스 주변,11,23:55,23시대,141,together,붙어 앉기 선호,difficult,현재 조건에서는 어려움,0,0,넓은홀식당,식당형 술집,48,8,40,0.8333,18,8,48,2,none,0,true,1,넓은홀식당,현재 점유 중인 테이블 때문에 요청 인원에 맞는 빈 테이블 조합이 부족합니다.
req-00864,26,친구 모임,back_gate,후문,4,00:45(+1),24시대(0시대),115,split_ok,일부 분리 가능,together_likely,같이 앉기 가능성 높음,88.4,3,둥근테이블,술집,30,16,14,0.4667,4,4,30,5,together_single,1,true,1,골목분식포차,현재 빈 테이블 기준으로 4인 테이블 1개 배정이 가능합니다.
req-00847,26,동아리 소모임,food_street,먹자골목,7,01:12(+1),25시대(1시대),152,split_ok,일부 분리 가능,together_likely,같이 앉기 가능성 높음,86.5,2,반칸라운지,라운지,40,28,12,0.3,20,12,40,7,together_combined,2,false,0,,현재 빈 테이블 기준으로 2개 테이블 결합 배정이 가능합니다.
req-00863,26,친구 모임,food_street,먹자골목,4,01:38(+1),25시대(1시대),134,any,같은 매장이면 괜찮음,together_likely,같이 앉기 가능성 높음,88,2,반칸라운지,라운지,40,20,20,0.5,20,12,40,5,together_single,1,false,0,,현재 빈 테이블 기준으로 4인 테이블 1개 배정이 가능합니다.
req-00842,26,소규모 술자리,front_gate,정문,3,01:39(+1),25시대(1시대),129,together,붙어 앉기 선호,together_likely,같이 앉기 가능성 높음,89.6,2,긴테이블집,한식주점,30,20,10,0.3333,10,6,30,4,together_single,1,false,0,,현재 빈 테이블 기준으로 4인 테이블 1개 배정이 가능합니다.
req-00896,27,동아리 소모임,back_gate,후문,6,18:09,18시대,123,any,같은 매장이면 괜찮음,together_likely,같이 앉기 가능성 높음,84.37,3,후문마당,고깃집,36,20,16,0.4444,12,12,36,5,together_combined,2,false,0,,현재 빈 테이블 기준으로 2개 테이블 결합 배정이 가능합니다.
req-00884,27,소규모 술자리,front_gate,정문,3,18:14,18시대,130,split_ok,일부 분리 가능,together_likely,같이 앉기 가능성 높음,93.6,2,긴테이블집,한식주점,30,30,0,0,10,10,30,5,together_single,1,false,0,,현재 빈 테이블 기준으로 4인 테이블 1개 배정이 가능합니다.
req-00899,27,소규모 술자리,campus_nearby,캠퍼스 주변,2,18:25,18시대,119,split_ok,일부 분리 가능,together_likely,같이 앉기 가능성 높음,93,1,넓은홀식당,식당형 술집,48,44,4,0.0833,18,18,48,10,together_single,1,false,0,,현재 빈 테이블 기준으로 2인 테이블 1개 배정이 가능합니다.
req-00889,27,소규모 술자리,food_street,먹자골목,4,18:27,18시대,90,any,같은 매장이면 괜찮음,together_likely,같이 앉기 가능성 높음,90.89,2,큰마당호프,호프,54,40,14,0.2593,18,18,54,10,together_single,1,false,0,,현재 빈 테이블 기준으로 4인 테이블 1개 배정이 가능합니다.
req-00871,27,조모임 뒤풀이,back_gate,후문,5,18:28,18시대,94,split_ok,일부 분리 가능,together_likely,같이 앉기 가능성 높음,78.9,3,후문마당,고깃집,36,12,24,0.6667,12,12,36,3,together_combined,2,false,0,,현재 빈 테이블 기준으로 2개 테이블 결합 배정이 가능합니다.
req-00892,27,조모임 뒤풀이,front_gate,정문,6,18:35,18시대,147,together,붙어 앉기 선호,together_likely,같이 앉기 가능성 높음,90.8,2,긴테이블집,한식주점,30,22,8,0.2667,10,10,30,3,together_single,1,false,0,,현재 빈 테이블 기준으로 6인 긴 테이블 1개 배정이 가능합니다.
req-00900,27,조모임 뒤풀이,station,역 앞,5,19:20,19시대,110,any,같은 매장이면 괜찮음,split_only,분리 착석 가능,68.1,1,작은잔,바,18,18,0,0,4,4,18,6,split,2,true,1,조용한룸,붙어 앉기는 어렵지만 현재 빈 테이블 2개로 분리 착석은 가능합니다.
req-00870,27,소규모 술자리,food_street,먹자골목,4,19:29,19시대,131,together,붙어 앉기 선호,together_likely,같이 앉기 가능성 높음,86.44,1,큰마당호프,호프,54,20,34,0.6296,18,12,54,6,together_single,1,true,1,반칸라운지,현재 빈 테이블 기준으로 4인 테이블 1개 배정이 가능합니다.
req-00898,27,동아리 전체 모임,station,역 앞,9,19:29,19시대,176,split_ok,일부 분리 가능,split_only,분리 착석 가능,47.07,1,작은잔,바,18,10,8,0.4444,4,4,18,3,split,3,true,1,조용한룸,붙어 앉기는 어렵지만 현재 빈 테이블 3개로 분리 착석은 가능합니다.
req-00878,27,소규모 술자리,front_gate,정문,2,19:36,19시대,126,split_ok,일부 분리 가능,inquiry_recommended,문의 권장,43.6,1,긴테이블집,한식주점,30,0,30,1,10,0,30,0,together_single,1,true,2,긴테이블집 | 강의끝포차,입장 가능 여부는 매장에 대기/정리 시간을 문의해야 합니다.
req-00879,27,과 행사 뒤풀이,back_gate,후문,13,19:36,19시대,162,together,붙어 앉기 선호,difficult,현재 조건에서는 어려움,0,0,후문마당,고깃집,36,4,32,0.8889,12,4,36,1,none,0,true,3,후문마당 | 둥근테이블 | 골목분식포차,붙어 앉기 선호 요청이지만 이 매장의 최대 붙여 앉기 가능 인원은 12명입니다.
req-00888,27,친구 모임,back_gate,후문,3,19:48,19시대,106,any,같은 매장이면 괜찮음,split_only,분리 착석 가능,55.64,3,골목분식포차,분식포차,14,6,8,0.5714,4,2,14,3,split,2,false,0,,붙어 앉기는 어렵지만 현재 빈 테이블 2개로 분리 착석은 가능합니다.
req-00891,27,조모임 뒤풀이,back_gate,후문,6,20:16,20시대,138,split_ok,일부 분리 가능,inquiry_recommended,문의 권장,36.01,1,골목분식포차,분식포차,14,2,12,0.8571,4,2,14,1,split,2,true,3,골목분식포차 | 후문마당 | 둥근테이블,입장 가능 여부는 매장에 대기/정리 시간을 문의해야 합니다.
req-00876,27,조모임 뒤풀이,front_gate,정문,5,20:28,20시대,119,split_ok,일부 분리 가능,inquiry_recommended,문의 권장,39.71,1,강의끝포차,포차,34,4,30,0.8824,8,4,34,1,together_combined,2,true,2,강의끝포차 | 긴테이블집,입장 가능 여부는 매장에 대기/정리 시간을 문의해야 합니다.
req-00894,27,동아리 소모임,campus_nearby,캠퍼스 주변,6,20:31,20시대,126,together,붙어 앉기 선호,inquiry_recommended,문의 권장,42.8,1,넓은홀식당,식당형 술집,48,12,36,0.75,18,6,48,3,together_single,1,false,0,,빈자리는 있으나 피크 시간대 점유와 테이블 결합 여유가 작아 문의가 필요합니다.
req-00887,27,친구 모임,food_street,먹자골목,3,21:10,21시대,83,split_ok,일부 분리 가능,together_likely,같이 앉기 가능성 높음,84.6,2,반칸라운지,라운지,40,20,20,0.5,20,12,40,6,together_single,1,false,0,,현재 빈 테이블 기준으로 4인 테이블 1개 배정이 가능합니다.
req-00869,27,과 행사 뒤풀이,back_gate,후문,12,21:31,21시대,161,together,붙어 앉기 선호,difficult,현재 조건에서는 어려움,0,0,후문마당,고깃집,36,0,36,1,12,0,36,0,none,0,true,3,후문마당 | 둥근테이블 | 골목분식포차,현재 점유 중인 테이블 때문에 요청 인원에 맞는 빈 테이블 조합이 부족합니다.
req-00873,27,동아리 전체 모임,back_gate,후문,10,21:38,21시대,116,together,붙어 앉기 선호,difficult,현재 조건에서는 어려움,0,0,후문마당,고깃집,36,0,36,1,12,0,36,0,none,0,true,3,후문마당 | 둥근테이블 | 골목분식포차,현재 점유 중인 테이블 때문에 요청 인원에 맞는 빈 테이블 조합이 부족합니다.
req-00890,27,친구 모임,food_street,먹자골목,4,22:00,22시대,134,split_ok,일부 분리 가능,together_likely,같이 앉기 가능성 높음,87.44,2,큰마당호프,호프,54,38,16,0.2963,18,16,54,11,together_single,1,false,0,,현재 빈 테이블 기준으로 4인 테이블 1개 배정이 가능합니다.
req-00897,27,조모임 뒤풀이,food_street,먹자골목,8,22:25,22시대,116,split_ok,일부 분리 가능,inquiry_recommended,문의 권장,48.5,2,반칸라운지,라운지,40,14,26,0.65,20,12,40,4,together_combined,2,false,0,,빈자리는 있으나 피크 시간대 점유와 테이블 결합 여유가 작아 문의가 필요합니다.
req-00885,27,소규모 술자리,station,역 앞,4,22:34,22시대,127,together,붙어 앉기 선호,together_likely,같이 앉기 가능성 높음,91,2,작은잔,바,18,18,0,0,4,4,18,6,together_single,1,false,0,,현재 빈 테이블 기준으로 4인 테이블 1개 배정이 가능합니다.
req-00875,27,친구 모임,food_street,먹자골목,2,22:35,22시대,104,split_ok,일부 분리 가능,together_likely,같이 앉기 가능성 높음,80.4,2,반칸라운지,라운지,40,10,30,0.75,20,10,40,3,together_single,1,false,0,,현재 좌석 점유율이 높습니다.
req-00883,27,친구 모임,campus_nearby,캠퍼스 주변,7,23:13,23시대,135,together,붙어 앉기 선호,together_likely,같이 앉기 가능성 높음,81.1,1,넓은홀식당,식당형 술집,48,24,24,0.5,18,12,48,5,together_combined,2,false,0,,현재 빈 테이블 기준으로 2개 테이블 결합 배정이 가능합니다.
req-00895,27,동아리 전체 모임,back_gate,후문,11,23:16,23시대,141,any,같은 매장이면 괜찮음,inquiry_recommended,문의 권장,34.8,1,둥근테이블,술집,30,10,20,0.6667,4,4,30,3,split,3,true,3,둥근테이블 | 후문마당 | 골목분식포차,입장 가능 여부는 매장에 대기/정리 시간을 문의해야 합니다.
req-00893,27,소규모 술자리,food_street,먹자골목,3,23:18,23시대,121,together,붙어 앉기 선호,inquiry_recommended,문의 권장,32.79,1,큰마당호프,호프,54,4,50,0.9259,18,4,54,2,together_combined,2,true,1,반칸라운지,빈자리는 있으나 피크 시간대 점유와 테이블 결합 여유가 작아 문의가 필요합니다.
req-00882,27,소규모 술자리,station,역 앞,3,23:20,23시대,91,together,붙어 앉기 선호,inquiry_recommended,문의 권장,37,1,조용한룸,이자카야,30,4,26,0.8667,10,4,30,1,together_single,1,true,1,작은잔,빈자리는 있으나 피크 시간대 점유와 테이블 결합 여유가 작아 문의가 필요합니다.
req-00881,27,동아리 소모임,back_gate,후문,5,23:48,23시대,101,split_ok,일부 분리 가능,split_only,분리 착석 가능,59.7,3,둥근테이블,술집,30,24,6,0.2,4,4,30,7,split,2,false,0,,붙어 앉기는 어렵지만 현재 빈 테이블 2개로 분리 착석은 가능합니다.
req-00886,27,과 행사 뒤풀이,campus_nearby,캠퍼스 주변,9,23:51,23시대,129,any,같은 매장이면 괜찮음,inquiry_recommended,문의 권장,48.3,1,넓은홀식당,식당형 술집,48,24,24,0.5,18,12,48,5,together_combined,2,false,0,,빈자리는 있으나 피크 시간대 점유와 테이블 결합 여유가 작아 문의가 필요합니다.
req-00874,27,과 행사 뒤풀이,food_street,먹자골목,9,00:02(+1),24시대(0시대),139,any,같은 매장이면 괜찮음,inquiry_recommended,문의 권장,31.6,1,반칸라운지,라운지,40,2,38,0.95,20,2,40,1,together_combined,3,true,2,반칸라운지 | 큰마당호프,입장 가능 여부는 매장에 대기/정리 시간을 문의해야 합니다.
req-00877,27,조모임 뒤풀이,station,역 앞,7,00:19(+1),24시대(0시대),102,any,같은 매장이면 괜찮음,inquiry_recommended,문의 권장,46.1,2,조용한룸,이자카야,30,8,22,0.7333,10,8,30,2,together_combined,2,true,1,작은잔,빈자리는 있으나 피크 시간대 점유와 테이블 결합 여유가 작아 문의가 필요합니다.
req-00872,27,동아리 소모임,back_gate,후문,8,00:44(+1),24시대(0시대),101,any,같은 매장이면 괜찮음,split_only,분리 착석 가능,65.3,2,골목분식포차,분식포차,14,14,0,0,4,4,14,5,split,2,true,1,후문마당,붙어 앉기는 어렵지만 현재 빈 테이블 2개로 분리 착석은 가능합니다.
req-00901,27,MT 뒤풀이,back_gate,후문,10,01:50(+1),25시대(1시대),168,split_ok,일부 분리 가능,difficult,현재 조건에서는 어려움,0,0,후문마당,고깃집,36,0,36,1,12,0,36,0,none,0,true,3,후문마당 | 둥근테이블 | 골목분식포차,현재 점유 중인 테이블 때문에 요청 인원에 맞는 빈 테이블 조합이 부족합니다.
req-00880,27,친구 모임,back_gate,후문,7,01:55(+1),25시대(1시대),134,any,같은 매장이면 괜찮음,inquiry_recommended,문의 권장,36.5,1,후문마당,고깃집,36,0,36,1,12,0,36,0,together_combined,2,true,3,후문마당 | 둥근테이블 | 골목분식포차,입장 가능 여부는 매장에 대기/정리 시간을 문의해야 합니다.
req-00902,28,친구 모임,food_street,먹자골목,3,18:04,18시대,104,split_ok,일부 분리 가능,together_likely,같이 앉기 가능성 높음,93,2,반칸라운지,라운지,40,38,2,0.05,20,20,40,8,together_single,1,false,0,,현재 빈 테이블 기준으로 4인 테이블 1개 배정이 가능합니다.
req-00923,28,친구 모임,back_gate,후문,2,18:05,18시대,84,together,붙어 앉기 선호,together_likely,같이 앉기 가능성 높음,94,3,둥근테이블,술집,30,30,0,0,4,4,30,9,together_single,1,false,0,,현재 빈 테이블 기준으로 2인 테이블 1개 배정이 가능합니다.
req-00926,28,친구 모임,food_street,먹자골목,2,18:22,18시대,90,any,같은 매장이면 괜찮음,together_likely,같이 앉기 가능성 높음,92.2,2,반칸라운지,라운지,40,34,6,0.15,20,20,40,7,together_single,1,false,0,,현재 빈 테이블 기준으로 2인 테이블 1개 배정이 가능합니다.
req-00934,28,동아리 소모임,front_gate,정문,7,18:24,18시대,135,any,같은 매장이면 괜찮음,together_likely,같이 앉기 가능성 높음,92.8,2,긴테이블집,한식주점,30,30,0,0,10,10,30,5,together_single,1,false,0,,현재 빈 테이블 기준으로 10인 긴 테이블 1개 배정이 가능합니다.
req-00925,28,친구 모임,station,역 앞,3,18:51,18시대,99,split_ok,일부 분리 가능,together_likely,같이 앉기 가능성 높음,93.6,2,조용한룸,이자카야,30,30,0,0,10,10,30,7,together_single,1,false,0,,현재 빈 테이블 기준으로 4인 테이블 1개 배정이 가능합니다.
req-00917,28,소규모 술자리,front_gate,정문,4,18:55,18시대,108,together,붙어 앉기 선호,together_likely,같이 앉기 가능성 높음,82.8,2,긴테이블집,한식주점,30,10,20,0.6667,10,6,30,2,together_single,1,false,0,,현재 빈 테이블 기준으로 4인 테이블 1개 배정이 가능합니다.
req-00932,28,학생회 행사 후 모임,station,역 앞,10,19:50,19시대,143,together,붙어 앉기 선호,difficult,현재 조건에서는 어려움,0,0,조용한룸,이자카야,30,2,28,0.9333,10,2,30,1,none,0,true,1,조용한룸,현재 점유 중인 테이블 때문에 요청 인원에 맞는 빈 테이블 조합이 부족합니다.
req-00922,28,소규모 술자리,back_gate,후문,4,20:31,20시대,88,any,같은 매장이면 괜찮음,together_likely,같이 앉기 가능성 높음,88.6,3,둥근테이블,술집,30,24,6,0.2,4,4,30,7,together_single,1,false,0,,현재 빈 테이블 기준으로 4인 테이블 1개 배정이 가능합니다.
req-00912,28,소규모 술자리,back_gate,후문,2,20:36,20시대,133,together,붙어 앉기 선호,together_likely,같이 앉기 가능성 높음,88.6,3,둥근테이블,술집,30,24,6,0.2,4,4,30,7,together_single,1,false,0,,현재 빈 테이블 기준으로 2인 테이블 1개 배정이 가능합니다.
req-00929,28,동아리 전체 모임,food_street,먹자골목,9,20:44,20시대,137,any,같은 매장이면 괜찮음,inquiry_recommended,문의 권장,30.49,1,큰마당호프,호프,54,4,50,0.9259,18,4,54,2,together_combined,3,true,2,큰마당호프 | 반칸라운지,입장 가능 여부는 매장에 대기/정리 시간을 문의해야 합니다.
req-00931,28,조모임 뒤풀이,back_gate,후문,5,21:03,21시대,136,split_ok,일부 분리 가능,split_only,분리 착석 가능,60.5,2,둥근테이블,술집,30,26,4,0.1333,4,4,30,7,split,2,true,1,골목분식포차,붙어 앉기는 어렵지만 현재 빈 테이블 2개로 분리 착석은 가능합니다.
req-00918,28,조모임 뒤풀이,back_gate,후문,8,21:14,21시대,101,split_ok,일부 분리 가능,split_only,분리 착석 가능,60.9,2,둥근테이블,술집,30,26,4,0.1333,4,4,30,7,split,2,true,1,골목분식포차,붙어 앉기는 어렵지만 현재 빈 테이블 2개로 분리 착석은 가능합니다.
req-00928,28,친구 모임,food_street,먹자골목,3,21:29,21시대,119,split_ok,일부 분리 가능,together_likely,같이 앉기 가능성 높음,85.27,2,큰마당호프,호프,54,30,24,0.4444,18,14,54,8,together_single,1,false,0,,현재 빈 테이블 기준으로 4인 테이블 1개 배정이 가능합니다.
